id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,infinite_supply,cmc_rank,last_updated,USD_price,USD_volume_24h,USD_%change_24h,USD_market_cap,platform
7474,Axia Protocol,AXIA,11,2020-10-21T00:00:00.000Z,3800000.0,0.0,0,False,7114,2023-11-15T12:41:59.194Z,0.0007002722038758445,1.63,0.02305124,0.0,
10,Freicoin,FRC,1,2013-05-03T00:00:00.000Z,,0.0,100000000,False,7115,2023-11-15T12:41:59.194Z,0.0006781002542060177,1.62,-33.84736147,0.0,
18162,Choice Coin,CHOICE,11,2022-02-17T07:22:45.000Z,1000000000.0,0.0,1000000000,False,7116,2023-11-15T12:41:59.194Z,6.620762181122989e-05,1.57,-1.07388531,0.0,
20035,Era7: Game of Truth,GOT,7,2022-05-09T07:49:12.000Z,,0.0,0,False,7117,2023-11-15T12:41:59.194Z,0.0002751157216280304,1.57,-0.09208281,0.0,
20445,Vegasino,VEGAS,4,2022-06-03T19:23:01.000Z,5000000000.0,0.0,5000000000,False,7118,2023-11-15T12:41:59.194Z,4.747659262351404e-05,1.57,0.55379287,0.0,
27431,Caw2.0,CAW2.0,1,2023-07-04T18:34:40.000Z,10000000000.0,0.0,10000000000,False,7119,2023-11-15T12:41:59.194Z,5.7864167010803e-07,1.54,-3.51428027,0.0,
6766,Satopay Network,STOP,3,2020-08-31T00:00:00.000Z,390000000.0,0.0,390000000,False,7120,2023-11-15T12:41:59.194Z,6.589486975815e-07,1.54,-1.26682292,0.0,
9742,ElonTech,ETCH,10,2021-05-12T00:00:00.000Z,34979803438049.0,0.0,9366325009430.732,False,7121,2023-11-15T12:41:59.194Z,1.44096121921e-09,1.54,2.05632378,0.0,
11293,Avaware,AVE,30,2021-08-17T00:00:00.000Z,10000000.0,0.0,4000000,False,7122,2023-11-15T12:41:59.194Z,1.028016423192799e-05,1.53,1.70956897,0.0,
25396,TWELVE ZODIAC,TWELVE,4,2023-05-18T18:45:39.000Z,21000000.0,0.0,21000000,False,7123,2023-11-15T12:41:59.194Z,2.1493305673356145,1.51,-1.80637134,0.0,
17374,Zamzam Token,ZAMZAM,11,2022-01-17T05:39:58.000Z,100000000000.0,0.0,0,False,7124,2023-11-15T12:41:59.194Z,9.003499764118e-06,1.48,-13.44159027,0.0,
27739,Tige Inu,TINU,1,2023-08-01T09:07:43.000Z,100000000.0,0.0,100000000,False,7125,2023-11-15T12:41:59.194Z,4.172086562223912e-05,1.48,10.51196346,0.0,
6585,Endless Board Game,ENG,5,2020-08-14T00:00:00.000Z,800000000.0,0.0,100000000,False,7126,2023-11-15T12:41:59.194Z,3.805745371833452e-05,1.45,2.42461345,0.0,
25172,Bruv,BRUV,3,2023-05-10T15:40:20.000Z,,0.0,69000000000000,False,7127,2023-11-15T12:41:59.194Z,1.01581905043e-09,1.43,0.05652302,0.0,
19418,Assent Protocol,ASNT,6,2022-04-09T20:37:32.000Z,,0.0,0,False,7128,2023-11-15T12:41:59.194Z,4.5970528970518e-05,1.37,1.96742661,0.0,
8570,Grapeswap,GRAPE,8,2021-02-23T00:00:00.000Z,1000000000.0,0.0,999000000,False,7129,2023-11-15T12:41:59.194Z,1.49771706077011e-06,1.36,2.21134058,0.0,
17548,0xDAO,OXD,54,2022-01-22T05:55:29.000Z,,0.0,31499808,False,7130,2023-11-15T12:41:59.194Z,5.75142922414843e-05,1.36,1.12060543,0.0,
26118,CryptoMoonShot,$CMOON,2,2023-05-29T04:36:09.000Z,10000000000.0,0.0,10000000000,False,7131,2023-11-15T12:41:59.194Z,6.01436602587762e-06,1.36,0.58064862,0.0,
20671,Posschain,POSS,8,2022-06-20T01:19:05.000Z,50000000.0,0.0,50000000,False,7132,2023-11-15T12:41:59.194Z,0.0003191292423165096,1.35,-1.33206813,0.0,
26042,Bananace,NANA,1,2023-05-28T16:14:08.000Z,696969696969696.0,0.0,696969696969696,False,7133,2023-11-15T12:41:59.194Z,4.343330638e-11,1.33,0.51918472,0.0,
16991,Aelin,AELIN,11,2022-01-07T07:37:48.000Z,,0.0,5000,False,7134,2023-11-15T12:41:59.194Z,416.0221826274703,1.32,-0.49705554,0.0,
11784,Scientix,SCIX,2,2021-09-09T09:35:39.000Z,1313000.0,0.0,1313000,False,7135,2023-11-15T12:41:59.194Z,0.062182170618457856,1.32,-2.31080421,0.0,
13071,SquidGameToken,SGT,2,2021-10-24T00:35:05.000Z,100000000000.0,0.0,0,False,7136,2023-11-15T12:41:59.194Z,7.9516990915399e-07,7.25,0.62982783,0.0,
21199,Surf Live,SURF,2,2022-08-02T13:38:57.000Z,3250000000.0,0.0,325000,False,7137,2023-11-15T12:41:59.194Z,0.6402488721150579,1.29,0.02305124,0.0,
24767,Baby Pepe,BABY PEPE,1,2023-04-27T11:06:25.000Z,1000000000000000.0,0.0,1000000000000000,False,7138,2023-11-15T12:41:59.194Z,2.741787354e-11,1.26,0.58959916,0.0,
17377,ImmortalDAO Finance,IMMO,8,2022-01-17T07:14:02.000Z,,0.0,13301,False,7139,2023-11-15T12:41:59.194Z,0.3995967133437934,1.24,-0.65101137,0.0,
20771,SpartaCats,PURR,3,2022-06-27T12:09:37.000Z,,0.0,1000000000000,False,7140,2023-11-15T12:41:59.194Z,6.099621247162e-08,1.22,-1.01861563,0.0,
24443,ITC,ITC,2,2023-06-20T08:49:37.000Z,360000000.0,0.0,360000000,False,7141,2023-11-15T12:41:59.194Z,0.001951066016395134,1.22,9.92414182,0.0,
15723,HorizonDollar,HZD,5,2021-12-07T06:54:59.000Z,10000000000.0,0.0,5000000000,False,7142,2023-11-15T12:41:59.194Z,1.0003888626798e-07,1.21,0.02305124,0.0,
20461,CV SHOTS,CVSHOT,1,2022-06-06T08:31:55.000Z,3000000000.0,0.0,3000000000,False,7143,2023-11-15T12:41:59.194Z,0.00030000661602903856,1.2,11.89164741,0.0,
16639,Cresio,XCRE,3,2021-12-29T18:18:14.000Z,40000000.0,0.0,40000000,False,7144,2023-11-15T12:41:59.194Z,0.0047900226187561935,1.2,-2.94402808,0.0,
12100,Crystl Finance,CRYSTL,16,2021-09-23T19:44:39.000Z,12500000.0,0.0,2795535,False,7145,2023-11-15T12:41:59.194Z,0.0005721742503282388,1.19,-3.48312831,0.0,
26334,zkSwap,ZKSP,7,2023-05-30T11:19:52.000Z,,0.0,55650000000000000000,False,7146,2023-11-15T12:41:59.194Z,0.0017518777543298575,1.19,14.94376112,0.0,
15438,ForthBox,FBX,9,2021-12-01T05:30:19.000Z,1000000000.0,0.0,1000000000,False,7147,2023-11-15T12:41:59.194Z,0.0002633261667097746,1.16,0.01167372,0.0,
10832,Etherlite,ETL,11,2021-07-11T00:00:00.000Z,21000000000.0,0.0,0,False,7148,2023-11-15T12:41:59.194Z,0.0006602566493686534,1.14,2012.85084611,0.0,
11916,Minerva Wallet,MIVA,11,2021-09-16T11:59:44.000Z,1000000000.0,0.0,0,False,7149,2023-11-15T12:41:59.194Z,0.003967222818730403,1.13,-0.12711944,0.0,
11820,TORG,TORG,19,2021-09-11T20:20:26.000Z,777000000000.0,0.0,777000000000,False,7150,2023-11-15T12:41:59.194Z,6.302449834883e-08,1.1,0.02305124,0.0,
22003,Korea Entertainment Education & Shopping,KEES,1,2022-09-29T09:47:00.000Z,,0.0,10000000000,False,7151,2023-11-15T12:41:59.194Z,0.10374032505989297,1.1,0.02305124,0.0,
26595,Dubai Cat,DUBAICAT,2,2023-06-02T07:13:28.000Z,777777777.0,0.0,777777777,False,7152,2023-11-15T12:41:59.194Z,1.691308665789516e-05,1.09,-1.10670277,0.0,
27721,BaseTools,BASE,4,2023-08-09T01:30:00.000Z,100000000.0,0.0,100000000,False,7153,2023-11-15T12:41:59.194Z,0.0001771308300038303,1.06,-0.85470875,0.0,
945,Bata,BTA,2,2015-05-29T00:00:00.000Z,10000000.0,0.0,5052601.134197,False,7154,2023-11-15T12:41:59.234Z,0.003560026334581593,1.06,-96.38416083,0.0,
3344,Ecoreal Estate,ECOREAL,5,2018-09-25T00:00:00.000Z,1000000000.0,0.0,1000000000,False,7155,2023-11-15T12:41:59.234Z,0.10514086946764466,1.06,0.02305124,0.0,
13889,ZUNA,ZUNA,5,2021-11-04T08:43:09.000Z,1000000000000000.0,0.0,0,False,7156,2023-11-15T12:41:59.234Z,8.053041794e-11,1.05,4.56840375,0.0,
26947,Cheese,CHEESE,1,2023-06-13T08:11:18.000Z,2.1e+17,0.0,210000000000000000,False,7157,2023-11-15T12:41:59.234Z,1.0842669e-13,1.03,-0.18720419,0.0,
19383,Fuse Dollar,FUSD,7,2022-04-06T19:13:41.000Z,,0.0,0,False,7158,2023-11-15T12:41:59.234Z,0.7738563607780271,1.03,1.03112902,0.0,
12818,gotEM,GOTEM,5,2021-10-17T21:27:33.000Z,289000000.0,0.0,0,False,7159,2023-11-15T12:41:59.234Z,0.0002000777725359556,1.02,0.02305124,0.0,
8943,WHITEX,WHX,6,2021-03-25T00:00:00.000Z,200000000.0,0.0,0,False,7160,2023-11-15T12:41:59.234Z,0.00012194740236066492,1.02,0.02305124,0.0,
18117,Fenomy,FENOMY,4,2022-02-15T16:04:34.000Z,180000000.0,0.0,180000000,False,7161,2023-11-15T12:41:59.234Z,0.0008766046758828055,1.0,0.5725751,0.0,
730,GCN Coin,GCN,1,2014-11-16T00:00:00.000Z,,0.0,172076809999.999,False,7162,2023-11-15T12:41:59.234Z,1.2557990029312e-07,0.91,-5.54654609,0.0,
12575,Parrot Egg,IPEGG,2,2021-10-10T08:32:46.000Z,,0.0,0,False,7163,2023-11-15T12:41:59.235Z,0.0003512516883136491,0.99,1.70772513,0.0,
24746,Enigma Gaming,ENG,3,2023-04-27T03:18:23.000Z,,0.0,1000000000,False,7164,2023-11-15T12:41:59.235Z,0.00016171314056150245,0.99,0.14616593,0.0,
19653,LadderCaster,LADA,5,2022-04-20T16:09:53.000Z,1000000000.0,0.0,998100574.97,False,7165,2023-11-15T12:41:59.235Z,0.000118348922114444,0.99,-0.57156414,0.0,
14073,Vagabond,VGO,5,2021-11-08T08:43:36.000Z,100000000.0,0.0,100000000,False,7166,2023-11-15T12:41:59.235Z,0.0014335797401222137,0.94,-1.1338023,0.0,
1991,Rivetz,RVT,1,2017-09-25T00:00:00.000Z,,0.0,200000000,False,7167,2023-11-15T12:41:59.235Z,0.0006667607090845137,0.92,0.09347702,0.0,
12366,Demeter,DUSD,11,2021-10-06T01:18:57.000Z,0.0,0.0,0,False,7168,2023-11-15T12:41:59.235Z,0.025153477918163365,1.16,3.60753937,0.0,
26560,Heaven Token,HEAVEN,4,2023-07-27T04:53:02.000Z,1000000000000.0,0.0,1000000000000,False,7169,2023-11-15T12:41:59.235Z,0.0010903238214346898,0.87,0.02305124,0.0,
27544,Starterpool,SPOL,1,2023-07-10T15:30:48.000Z,1000000.0,0.0,1000000,False,7170,2023-11-15T12:41:59.235Z,0.023558890233177105,0.87,-0.20042576,0.0,
10753,Evodefi,GENX,11,2021-07-05T00:00:00.000Z,5000000.0,0.0,0,False,7171,2023-11-15T12:41:59.235Z,0.0006299199165399958,0.85,-0.87493215,0.0,
10668,Mac&Cheese,XVMC,3,2021-06-26T00:00:00.000Z,,0.0,0,False,7172,2023-11-15T12:41:59.235Z,4.639945290562e-08,0.84,-3.17220298,0.0,
25457,SUIBOXER,SBOX,8,2023-05-21T03:32:06.000Z,2.1e+17,0.0,210000000000000000,False,7173,2023-11-15T12:41:59.235Z,2.0717776e-13,0.49,-2.46775076,0.0,
17565,EverReflect,EVRF,2,2022-01-22T21:02:35.000Z,1000000000000000.0,0.0,1000000000000000,False,7174,2023-11-15T12:41:59.235Z,3.1300142486e-10,0.0,-1.26153412,0.0,
27614,Wrapped Mantle,WMNT,16,2023-07-17T11:00:31.000Z,,0.0,0,False,7175,2023-11-15T12:41:59.235Z,0.3772192916305298,0.83,-0.04618099,0.0,
19963,Metaderby Hoof,HOOF,1,2022-05-05T05:29:52.000Z,,0.0,4497492,False,7176,2023-11-15T12:41:59.235Z,8.462067517842112e-05,0.83,-4.28449181,0.0,
9284,Secured MoonRat Token,SMRAT,3,2021-04-19T00:00:00.000Z,970000000000000.0,0.0,0,False,7177,2023-11-15T12:41:59.235Z,5.7045118467e-10,0.81,0.568437,0.0,
18316,HelpSeed,HELPS,5,2022-02-23T10:32:41.000Z,,0.0,750638250000,False,7178,2023-11-15T12:41:59.235Z,1.2004666352157e-07,0.68,0.02305124,0.0,
14391,Dali,DALI,4,2021-11-12T04:23:35.000Z,700000000000000.0,0.0,500000000000000,False,7179,2023-11-15T12:41:59.235Z,3.8730662874e-09,0.68,0.57217346,0.0,
19372,Speed Star JOC,JOC,13,2022-04-06T11:00:43.000Z,,0.0,0,False,7180,2023-11-15T12:41:59.235Z,1.725075046230874e-05,0.67,-0.18768864,0.0,
18927,Mooner,MNR,1,2022-03-18T03:48:16.000Z,,0.0,100000000,False,7181,2023-11-15T12:41:59.235Z,0.0012114709127052112,0.7,-31.39707081,0.0,
16937,2SHARE,2SHARES,15,2022-01-06T07:51:56.000Z,65065.0,0.0,65065,False,7182,2023-11-15T12:41:59.235Z,3.1150800441207678,0.65,3.56721613,0.0,
12109,Poof.cash,POOF,6,2021-09-23T21:27:43.000Z,100000000.0,0.0,100000000,False,7183,2023-11-15T12:41:59.235Z,0.00012907396383285506,0.65,-2.74949016,0.0,
24332,Elon Musk CEO,ELONMUSKCEO,2,2023-04-10T01:32:21.000Z,4.2e+17,0.0,420000000000000000,False,7184,2023-11-15T12:41:59.235Z,5.692938e-14,0.64,0.58469799,0.0,
10877,Ainu Token,AINU,5,2021-07-13T00:00:00.000Z,1e+18,0.0,1000000000000000000,False,7185,2023-11-15T12:41:59.235Z,2.6502698e-13,0.62,0.40876224,0.0,
27200,AppleSwap AI,AP,1,2023-06-26T05:55:33.000Z,100000000.0,0.0,10000000,False,7186,2023-11-15T12:41:59.235Z,0.00017328191354228393,0.61,-1.02963547,0.0,
19693,MetaFame,BMF,2,2022-04-21T21:32:21.000Z,10000000000.0,0.0,770000000,False,7187,2023-11-15T12:41:59.235Z,8.920665445347146e-05,0.61,0.47629279,0.0,
14099,Mobius Money,MOBI,12,2021-11-08T13:36:44.000Z,1000000000.0,0.0,680233420.118,False,7188,2023-11-15T12:41:59.235Z,1.789006000566846e-05,0.6,-3.66974699,0.0,
14868,xMooney,XM,2,2021-11-19T15:03:24.000Z,,0.0,21000000000,False,7189,2023-11-15T12:41:59.235Z,5.9157862377469e-07,0.6,-4.42006006,0.0,
12380,PolyDragon,DGOLD,2,2021-10-06T08:11:25.000Z,30000000.0,0.0,0,False,7190,2023-11-15T12:41:59.235Z,1.225190810672471e-05,0.59,-0.42341856,0.0,
20132,Algodex Token,ALGX,7,2022-05-15T21:27:32.000Z,6000000000.0,0.0,6000000000,False,7191,2023-11-15T12:41:59.235Z,3.258174670191493e-05,0.59,-4.76967806,0.0,
13920,Popcorn,POP,22,2021-11-05T06:03:34.000Z,100000000.0,0.0,99999700,False,7192,2023-11-15T12:41:59.235Z,0.02225049465698456,0.57,-0.76219355,0.0,
18800,Staked TAROT,XTAROT,5,2022-03-14T12:57:26.000Z,,0.0,11339675,False,7193,2023-11-15T12:41:59.235Z,0.03583643792029827,0.57,4.16501043,0.0,
20752,Reflecto USD,RUSD,2,2022-06-24T23:07:46.000Z,0.0,0.0,0,False,7194,2023-11-15T12:41:59.235Z,0.9246571774315305,0.56,0.57935684,0.0,
26290,BenTen Inu,BENT,1,2023-05-30T07:49:23.000Z,4.2e+17,0.0,420000000000000000,False,7195,2023-11-15T12:41:59.235Z,4.36298e-14,0.55,0.54802729,0.0,
27273,Cage Match,MUSKVSZUCK,2,2023-06-28T04:00:33.000Z,420690000000000.0,0.0,420690000000000,False,7196,2023-11-15T12:41:59.235Z,5.496745475e-11,0.55,27.44513509,0.0,
18181,PanicSwap,PANIC,5,2022-02-18T06:31:18.000Z,,0.0,0,False,7197,2023-11-15T12:41:59.235Z,0.0002851474996102626,0.55,1.6811986,0.0,
9502,Pippi Finance,PIPI,6,2021-04-30T00:00:00.000Z,,0.0,0,False,7198,2023-11-15T12:41:59.235Z,0.0004347040023174597,0.54,-13.97686389,0.0,
16600,NftEyez,EYE,2,2021-12-29T07:16:52.000Z,1000000000.0,0.0,1000000000,False,7199,2023-11-15T12:41:59.235Z,6.71681234274764e-06,0.52,-0.37466439,0.0,
13715,Fancy Games,FNC,13,2021-11-02T01:07:35.000Z,1000000000.0,0.0,1000000000,False,7200,2023-11-15T12:41:59.235Z,0.001075060712089756,0.51,-1.27553565,0.0,
19587,DracooMaster,BAS,4,2022-04-18T05:46:04.000Z,0.0,0.0,22092253,False,7201,2023-11-15T12:41:59.235Z,0.014144065908304287,0.51,-2.28784127,0.0,
17656,Scrap,SCRAP,5,2022-01-26T09:21:40.000Z,,0.0,5000000,False,7202,2023-11-15T12:41:59.235Z,0.03264762266917489,0.5,0.01693804,0.0,
21431,STEED,STD,4,2022-08-17T14:53:58.000Z,1000000000000000.0,0.0,1000000000000000,False,7203,2023-11-15T12:41:59.235Z,4.30167211e-11,0.5,0.02714956,0.0,
18581,Zoro Inu,ZORO,6,2022-03-06T12:28:03.000Z,1000000000000000.0,0.0,1000000000000000,False,7204,2023-11-15T12:41:59.235Z,1.4338552864e-10,0.5,0.5656215,0.0,
21998,2G CARBON COIN,2GCC,14,2022-09-29T05:27:13.000Z,100000000000.0,0.0,100000000000,False,7205,2023-11-15T12:41:59.235Z,0.06424423465538559,0.5,5.01106267,0.0,
460,Clams,CLAM,3,2014-08-26T00:00:00.000Z,,0.0,19546107.13048927,False,7206,2023-11-15T12:41:59.235Z,0.16240501088234124,0.49,-32.41918334,0.0,
28180,Baby YooshiApe,BYOOSHIAPE,2,2023-09-26T05:35:42.000Z,1000000000.0,0.0,1000000000,False,7207,2023-11-15T12:41:59.235Z,4.22899217539903e-05,0.49,0.56437206,0.0,
24971,Mrs Pepe,MRSPEPE,2,2023-05-05T18:34:09.000Z,420690000000000.0,0.0,420690000000000,False,7208,2023-11-15T12:41:59.235Z,1.9439442578e-10,0.49,-1.26324077,0.0,
18371,ClaimSwap,CLA,15,2022-02-24T17:14:34.000Z,186624000.0,0.0,0,False,7209,2023-11-15T12:41:59.235Z,0.0062422382510757485,0.48,-1.51794198,0.0,
16988,Artemis Protocol,MIS,20,2022-01-07T05:51:36.000Z,,0.0,9217854.777,False,7210,2023-11-15T12:41:59.235Z,6.25798769545772e-05,0.47,-0.68948271,0.0,
9635,SaveYourAssets,SYA,3,2021-05-07T00:00:00.000Z,1000000000000000.0,0.0,1000000000000000,False,7211,2023-11-15T12:41:59.235Z,1.67133157255e-09,0.47,0.56797116,0.0,
23819,BabyDoge CEO,BCEO,1,2023-03-08T01:17:22.000Z,4.2e+17,0.0,420000000000000000,False,7212,2023-11-15T12:41:59.235Z,7.582491e-14,0.46,4.15016047,0.0,
27322,Pepe 2.0,PEPE2.0,5,2023-06-30T09:48:37.000Z,420690000000000.0,0.0,420690000000000,False,7213,2023-11-15T12:41:59.235Z,1.376976973e-11,0.45,30.41299893,0.0,
26079,samoydecoin (BSC),SAMO,1,2023-05-29T03:12:06.000Z,100000000000.0,0.0,1000000000000,False,7214,2023-11-15T12:41:59.235Z,1.0573692023069e-07,0.45,-0.5651199,0.0,
24657,Baby Pepe,BBPP,5,2023-04-24T04:22:25.000Z,208738576871019.0,0.0,208738576871019,False,7215,2023-11-15T12:41:59.235Z,0.020073335740338854,0.44,0.32996872,0.0,
5985,Limestone Network,LIMEX,2,2020-07-31T00:00:00.000Z,2000000000.0,0.0,0,False,7216,2023-11-15T12:41:59.235Z,2.400933270431467e-05,0.44,0.02305124,0.0,
20647,Vital Network,VITAL,1,2022-06-17T05:33:56.000Z,10000000000.0,0.0,9314400000,False,7217,2023-11-15T12:41:59.235Z,8.37925844833142e-06,0.43,-11.43677725,0.0,
3179,Arbidex,ABX,4,2018-08-16T00:00:00.000Z,,0.0,25000000,False,7218,2023-11-15T12:41:59.235Z,0.0005851268524769687,0.42,0.09347702,0.0,
22130,Scratch,SCRATCH,5,2022-10-10T06:04:27.000Z,30000000.0,0.0,30000000,False,7219,2023-11-15T12:41:59.235Z,0.007191473674759604,0.42,-0.4507211,0.0,
26197,Archean,ARCH,5,2023-05-29T07:22:56.000Z,100000000.0,0.0,69953428,False,7220,2023-11-15T12:41:59.235Z,0.00040713786315970546,0.42,0.95006475,0.0,
25048,TURBO INU,TURBOINU,1,2023-05-08T09:13:25.000Z,3e+17,0.0,300000000000000000,False,7221,2023-11-15T12:41:59.235Z,1.4619884e-13,0.41,0.56315124,0.0,
23608,All In AI,AIAI,17,2023-02-21T16:26:44.000Z,,0.0,100000000,False,7222,2023-11-15T12:41:59.235Z,9.896987823867024e-05,0.4,0.59150359,0.0,
18594,Vancat,VANCAT,3,2021-03-25T00:00:00.000Z,,0.0,1000000000000,False,7223,2023-11-15T12:41:59.235Z,7.90307201517e-08,0.4,1.30539805,0.0,
24590,Dhahab Sports,DHS,4,2023-04-20T15:41:42.000Z,5000000000.0,0.0,5000000000,False,7224,2023-11-15T12:41:59.235Z,0.0019507582822255668,0.4,-10.93837903,0.0,
19994,Knights & Peasants,KNIGHT,1,2022-05-05T16:43:59.000Z,40000000.0,0.0,0,False,7225,2023-11-15T12:41:59.235Z,1.781343719434466e-05,0.38,-0.46400699,0.0,
21551,Doge Inu,DINU,7,2022-08-24T16:03:17.000Z,,0.0,1000000000000000,False,7226,2023-11-15T12:41:59.235Z,5.68915317e-12,0.36,-16.14423537,0.0,
21498,LABS Protocol,LABS,2,2022-08-20T14:33:04.000Z,,0.0,22000000,False,7227,2023-11-15T12:41:59.235Z,1.043376400428511e-05,0.36,-48.62481719,0.0,
28232,FRLONGTOKEN,FRLONG,1,2023-10-10T14:18:54.000Z,100000000000000.0,0.0,100000000000000,False,7228,2023-11-15T12:41:59.235Z,1.13929127709e-09,0.36,0.57527235,0.0,
19478,Speed Star SPEED,SPEED,5,2022-04-11T18:31:56.000Z,,0.0,0,False,7229,2023-11-15T12:41:59.235Z,2.72970443550312e-06,0.35,-0.46600638,0.0,
17025,MarsColony,CLNY,5,2022-01-09T14:26:04.000Z,144800000.0,0.0,7709831.991,False,7230,2023-11-15T12:41:59.235Z,9.227012976270431e-05,0.35,-0.49035731,0.0,
26678,Meadow,MED,2,2023-06-05T14:49:18.000Z,100000000.0,0.0,100000000,False,7231,2023-11-15T12:41:59.235Z,0.0016462621956149959,0.34,-1.16043076,0.0,
1019,Manna,MANNA,9,2015-07-27T00:00:00.000Z,,0.0,2361443615.292689,False,7232,2023-11-15T12:41:59.235Z,0.0002712401016824071,0.34,2.29599682,0.0,
26313,Corecuties,CCT,1,2023-05-30T08:52:04.000Z,50000.0,0.0,50000,False,7233,2023-11-15T12:41:59.235Z,0.013244272768763292,0.34,-0.62217612,0.0,
25223,Flame Protocol,FLAME,3,2023-05-11T23:16:52.000Z,99999997.0,0.0,99999997,False,7234,2023-11-15T12:41:59.235Z,0.002125291677657994,0.34,-0.56766576,0.0,
10987,AVME,AVME,6,2021-07-21T00:00:00.000Z,,0.0,0,False,7235,2023-11-15T12:41:59.235Z,0.00012632570365344063,0.32,19.81496027,0.0,
13026,FOHO Coin,FOHO,3,2021-10-22T22:08:30.000Z,1000000000.0,0.0,0,False,7236,2023-11-15T12:41:59.235Z,0.010439283113553301,0.32,-1.21669392,0.0,
13453,Waifer,WAIFER,5,2021-10-28T06:16:36.000Z,1000000000000000.0,0.0,0,False,7237,2023-11-15T12:41:59.235Z,5.571772041e-11,0.31,0.53048372,0.0,
20195,GRN,G,4,2022-05-19T13:19:14.000Z,1000000000.0,0.0,1000000000,False,7238,2023-11-15T12:41:59.235Z,0.008411225602566286,0.31,20.31891504,0.0,
26310,Cheetah Moon Coin,$CHEETAH MOON,1,2023-05-30T08:47:34.000Z,4200000000000000.0,0.0,0,False,7239,2023-11-15T12:41:59.235Z,2.7041607e-13,0.31,-0.22637379,0.0,
25040,PepeUSDT,PPUSDT,3,2023-05-08T07:52:53.000Z,99000000000000.0,0.0,99000000000000,False,7240,2023-11-15T12:41:59.235Z,2.488494183e-10,0.3,-0.70213279,0.0,
19499,xJEWEL,XJEWEL,2,2022-04-13T06:56:30.000Z,,0.0,0,False,7241,2023-11-15T12:41:59.235Z,0.19325961888252977,24.9,-2.09227876,0.0,
24135,AI Trader,AIT,4,2023-03-29T01:55:03.000Z,210000000000.0,0.0,210000000000,False,7242,2023-11-15T12:41:59.235Z,8.320257938153229e-05,0.29,18.98018553,0.0,
13212,Ethera,ETA,1,2021-10-25T23:27:36.000Z,5000000000000000.0,0.0,0,False,7243,2023-11-15T12:41:59.235Z,1.723998464e-11,0.27,-3.1147251,0.0,
26391,AI Bob,AIB,1,2023-05-31T01:45:17.000Z,4.2069e+18,,4206900000000000000,False,7244,2023-11-15T12:41:59.235Z,0.0,0.26,0.0,,
23749,opxSliz,OPXVESLIZ,3,2023-03-03T09:35:49.000Z,,0.0,100000,False,7245,2023-11-15T12:41:59.235Z,0.0008926024678132995,0.25,-19.49282515,0.0,
25082,QuokkaSwap,QUOK,4,2023-05-08T15:23:24.000Z,1000000000.0,0.0,1000000000,False,7246,2023-11-15T12:41:59.235Z,0.0754757759487173,0.23,123.60580205,0.0,
27707,Search Optimizatio,SO,4,2023-07-28T10:09:30.000Z,70000000.0,0.0,100000000,False,7247,2023-11-15T12:41:59.235Z,9.771454267246243e-05,0.23,2.63558674,0.0,
25059,La Peseta,PTAS,3,2023-06-02T10:20:59.000Z,47000000.0,0.0,42062328805897,False,7248,2023-11-15T12:41:59.235Z,0.0006594479037003126,0.23,-4.29872264,0.0,
24602,Solimax,SLM,6,2023-04-21T04:23:01.000Z,1000000000.0,0.0,1000000000,False,7249,2023-11-15T12:41:59.235Z,1.760568594745353e-05,0.23,1.68668223,0.0,
15687,Grim Finance,REAPER,17,2021-12-06T15:40:43.000Z,100000000.0,0.0,46520000,False,7250,2023-11-15T12:41:59.235Z,7.167968854717548e-05,0.23,1.66772263,0.0,
11907,Fantom Oasis,FTMO,6,2021-09-15T23:53:33.000Z,100000000.0,0.0,0,False,7251,2023-11-15T12:41:59.235Z,0.0003255384742803719,0.23,1.78383642,0.0,
4571,HEdpAY,HDP.ф,2,2019-09-13T00:00:00.000Z,,0.0,1000000000,False,7252,2023-11-15T12:41:59.235Z,0.02196407452244802,0.22,0.27583942,0.0,
18389,Kitten Coin,KITTENS,2,2022-02-25T08:25:27.000Z,1000000000000000.0,0.0,1000000000000000,False,7253,2023-11-15T12:41:59.235Z,5.730455203e-11,0.21,-1.75591388,0.0,
14079,Shibalana,SHIBA,1,2021-11-08T10:15:03.000Z,10000000000.0,0.0,0,False,7254,2023-11-15T12:41:59.235Z,4.98073518259108e-06,0.2,-0.01777727,0.0,
18398,Solidex,SEX,41,2022-02-26T14:04:28.000Z,,0.0,0,False,7255,2023-11-15T12:41:59.235Z,0.0005547013819921108,0.2,1.7940353,0.0,
21127,NFTNetwork,NFTN,4,2022-07-23T01:40:53.000Z,200000000000.0,0.0,200000000000,False,7256,2023-11-15T12:41:59.236Z,1.976933424626393e-05,0.19,-0.34068199,0.0,
24930,KungFu Inu,KUNGFU,2,2023-05-05T19:10:01.000Z,1e+17,0.0,100000000000000000,False,7257,2023-11-15T12:41:59.236Z,3.6803875e-13,0.19,-0.88457665,0.0,
2332,STRAKS,STAK,1,2018-01-01T00:00:00.000Z,150000000.0,0.0,47686768.536964,False,7258,2023-11-15T12:41:59.236Z,6.781002542060177e-05,0.18,-0.7710422,0.0,
21228,Wrapped Brise,WBRISE,15,2022-08-04T10:32:44.000Z,,0.0,4940321749748,False,7259,2023-11-15T12:41:59.236Z,1.6056910823541e-07,0.18,-0.0002692,0.0,
